Vitals:
Short Term Values:
Time,avail,swap,si,so,pr,pb,cpu-us,cpu-sy,cpu-id,cpu-wa,cpu-st,cpu-gu,virt,rss-all,rss-anon,rss-file,rss-shm,swdo,cpu-us,cpu-sy,io-of,io-rd,io-wr,thr,heap-comm,heap-used,meta-comm,meta-used,meta-csc,meta-csu,meta-gctr,code,mlc,jthr-num,jthr-nd,jthr-cr,jthr-st,cldg-num,cldg-anon,cls-num,cls-ld,cls-uld,
"2021-04-15 17:48:05","60657752","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:06","60657752","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:07","60657752","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:08","60657752","0","0","0","2","1","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:09","60655220","0","0","0","2","0","1","0","98","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","16","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:10","60653260","0","0","0","1","0","0","0","99","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:11","60639200","0","0","0","1","0","4","0","96","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:12","60638680","0","0","0","1","0","1","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:13","60638680","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:14","60638680","0","0","0","1","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:15","60639064","0","0","0","3","0","0","0","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:16","60638848","0","0","0","1","0","1","1","100","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:17","60638604","0","0","0","1","0","1","1","99","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","13","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:18","60460772","0","0","0","5","0","19","2","82","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:19","60192692","0","0","0","14","0","36","2","63","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","17","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:20","60035412","0","0","0","14","0","36","1","62","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:21","59784308","0","0","0","6","0","38","2","59","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:22","59678724","0","0","0","4","0","24","2","75","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:23","59675036","0","0","0","1","0","11","1","88","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:24","59671288","0","0","0","1","0","4","1","95","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:25","59660024","0","0","0","1","0","6","1","93","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","2","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:26","59692912","0","0","0","1","0","2","1","97","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:27","59691248","0","0","0","4","0","1","0","99","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:28","59690016","0","0","0","1","0","1","0","99","0","0","0","4363756","476192","439452","36740","0","0","0","0","9","12","1","29","131072","6797","395540","38644","21708","3404","659236","13568","0","13","1","0","28724","307","36","5454","0","0",
"2021-04-15 17:48:29","59937500","0","0","0","1","0","1","0","98","0","0","0","4005356","257016","220276","36740","0","0","0","0","9","17","2","29","131072","5547","37324","15103","21708","1565","659236","13568","0","13","1","0","28724","48","33","3445","0","2009",
"2021-04-15 17:48:30","59937308","0","0","0","1","0","1","0","99","0","0","0","4005356","257016","220276","36740","0","0","0","0","9","12","3","29","131072","5547","37324","15103","21708","1565","659236","13568","0","13","1","0","28724","48","33","3445","0","0",
"2021-04-15 17:48:31","59937284","0","0","0","1","0","0","0","99","0","0","0","4005356","257016","220276","36740","0","0","0","0","9","12","1","29","131072","5547","37324","15103","21708","1565","659236","13568","0","13","1","0","28724","48","33","3445","0","0",
"2021-04-15 17:48:32","59937836","0","0","0","2","0","0","0","100","0","0","0","4005356","257016","220276","36740","0","0","0","0","9","12","1","29","131072","5547","37324","15103","21708","1565","659236","13568","0","13","1","0","28724","48","33","3445","0","0",
"2021-04-15 17:48:33","59937836","0","0","0","2","0","1","0","99","0","0","0","4005356","257016","220276","36740","0","0","0","0","9","12","1","29","131072","5547","37324","15103","21708","1565","659236","13568","0","13","1","0","28724","48","33","3445","0","0",
"2021-04-15 17:48:34","59937848","0","0","0","1","0","0","0","99","0","0","0","4005356","257016","220276","36740","0","0","0","0","9","12","1","29","131072","5547","37324","15103","21708","1565","659236","13568","0","13","1","0","28724","48","33","3445","0","0",
"2021-04-15 17:48:35","59935848","0","0","0","2","0","1","0","98","0","0","0","4005356","257016","220276","36740","0","0","0","0","9","12","1","29","131072","5547","37324","15103","21708","1565","659236","13568","0","13","1","0","28724","48","33","3445","0","0",
"2021-04-15 17:48:36","59935108","0","0","0","7","0","2","0","97","0","0","0","4005356","257016","220276","36740","0","0","0","0","9","12","1","29","131072","5547","37324","15103","21708","1565","659236","13568","0","13","1","0","28724","48","33","3445","0","0",
"2021-04-15 17:48:37","59831864","0","0","0","1","0","15","1","84","0","0","0","4005356","257016","220276","36740","0","0","0","0","9","12","1","29","131072","5547","37324","15103","21708","1565","659236","13568","0","13","1","0","28724","48","33","3445","0","0",
"2021-04-15 17:48:38","59831732","0","0","0","1","0","2","0","98","0","0","0","4005356","257016","220276","36740","0","0","0","0","9","12","1","29","131072","5547","37324","15103","21708","1565","659236","13568","0","13","1","0","28724","48","33","3445","0","0",

Mid Term Values:
(no records)

Long Term Values:
(no records)

