Vitals:
Short Term Values:
Time,avail,swap,si,so,pr,pb,cpu-us,cpu-sy,cpu-id,cpu-wa,cpu-st,cpu-gu,virt,rss-all,rss-anon,rss-file,rss-shm,swdo,cpu-us,cpu-sy,io-of,io-rd,io-wr,thr,heap-comm,heap-used,meta-comm,meta-used,meta-csc,meta-csu,meta-gctr,code,mlc,jthr-num,jthr-nd,jthr-cr,jthr-st,cldg-num,cldg-anon,cls-num,cls-ld,cls-uld,
"2021-04-15 17:50:34","59656184","0","0","0","2","0","3","0","96","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:35","59619456","0","0","0","1","0","4","1","95","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","2","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:36","59624708","0","0","0","1","0","0","0","99","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:37","59651188","0","0","0","1","0","1","0","99","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:38","59658072","0","0","0","1","0","0","0","100","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:39","59658476","0","0","0","1","0","0","0","100","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","16","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:40","59627832","0","0","0","1","0","2","0","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","2","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:41","59648048","0","0","0","1","0","0","0","100","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","2","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:42","59648052","0","0","0","1","0","0","0","100","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:43","59656204","0","0","0","1","0","1","0","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:44","59661804","0","0","0","1","0","0","0","99","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:45","59671796","0","0","0","1","0","1","0","98","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","2","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:46","59671244","0","0","0","1","0","0","0","100","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","13","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:47","59671432","0","0","0","1","0","0","0","99","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:48","59669972","0","0","0","1","0","0","0","100","0","0","0","4880932","545884","509312","36572","0","0","0","0","9","12","1","36","131072","7716","839812","41572","21664","3164","1399688","11968","0","13","1","0","35892","1057","36","5454","0","0",
"2021-04-15 17:50:49","60121208","0","0","0","1","0","1","0","99","0","0","0","4080164","264456","227884","36572","0","0","0","0","9","17","2","36","131072","5715","39328","14566","21664","1565","1399688","11968","0","13","1","0","35892","48","33","3445","0","2009",
"2021-04-15 17:50:50","60091560","0","0","0","3","0","2","1","97","0","0","0","4080164","264456","227884","36572","0","0","0","0","9","12","3","36","131072","5715","39328","14566","21664","1565","1399688","11968","0","13","1","0","35892","48","33","3445","0","0",
"2021-04-15 17:50:51","60065164","0","0","0","3","0","3","1","96","0","0","0","4080164","264456","227884","36572","0","0","0","0","9","12","1","36","131072","5715","39328","14566","21664","1565","1399688","11968","0","13","1","0","35892","48","33","3445","0","0",
"2021-04-15 17:50:52","60072384","0","0","0","1","0","1","0","98","0","0","0","4080164","264456","227884","36572","0","0","0","0","9","12","1","36","131072","5715","39328","14566","21664","1565","1399688","11968","0","13","1","0","35892","48","33","3445","0","0",
"2021-04-15 17:50:53","60088840","0","0","0","2","0","2","0","98","0","0","0","4080164","264456","227884","36572","0","0","0","0","9","12","1","36","131072","5715","39328","14566","21664","1565","1399688","11968","0","13","1","0","35892","48","33","3445","0","0",
"2021-04-15 17:50:54","60091344","0","0","0","1","0","4","0","95","0","0","0","4080164","264456","227884","36572","0","0","0","0","9","12","1","36","131072","5715","39328","14566","21664","1565","1399688","11968","0","13","1","0","35892","48","33","3445","0","0",
"2021-04-15 17:50:55","60100904","0","0","0","1","0","0","0","100","0","0","0","4080164","264456","227884","36572","0","0","0","0","9","12","2","36","131072","5715","39328","14566","21664","1565","1399688","11968","0","13","1","0","35892","48","33","3445","0","0",
"2021-04-15 17:50:56","60104552","0","0","0","1","0","0","0","99","0","0","0","4080164","264456","227884","36572","0","0","0","0","9","12","1","36","131072","5715","39328","14566","21664","1565","1399688","11968","0","13","1","0","35892","48","33","3445","0","0",
"2021-04-15 17:50:57","60104208","0","0","0","1","0","1","0","99","0","0","0","4080164","264456","227884","36572","0","0","0","0","9","12","1","36","131072","5715","39328","14566","21664","1565","1399688","11968","0","13","1","0","35892","48","33","3445","0","0",
"2021-04-15 17:50:58","60104428","0","0","0","1","0","1","0","99","0","0","0","4080164","264456","227884","36572","0","0","0","0","9","12","1","36","131072","5715","39328","14566","21664","1565","1399688","11968","0","13","1","0","35892","48","33","3445","0","0",

Mid Term Values:
(no records)

Long Term Values:
(no records)

